Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
61.6000,-6.4293,1.0000,-6.4293,0.0000,128.5858,17.7174,0.0000,35.0000,-3.4941,839.3720,-2.5623,833.3715
61.7000,-4.6070,1.0000,-4.6070,0.0000,92.1396,19.2902,0.0000,35.0000,-3.3017,837.5584,-2.4903,833.3838
61.8000,-2.9859,1.0000,-2.9859,0.0000,59.7174,20.3507,0.0000,35.0000,-4.0297,835.8863,-3.3179,833.2430
61.9000,-1.9863,1.0000,-1.9863,0.0000,39.7263,21.0350,0.0000,35.0000,-5.4884,834.7914,-4.8249,832.9888
62.0000,-1.8667,1.0000,-1.8667,0.0000,37.3340,21.5769,0.0000,35.0000,-7.2973,834.5594,-6.6241,832.6888
62.1000,-2.6582,1.0000,-2.6582,0.0000,53.1637,22.2467,0.0000,35.0000,-8.9850,835.2507,-8.2494,832.4209
62.2000,-4.1564,1.0000,-4.1564,0.0000,83.1275,23.2819,0.0000,35.0000,-10.1115,836.6852,-9.2786,832.2526
62.3000,-5.9727,1.0000,-5.9727,0.0000,35.7190,24.8254,0.0000,35.0000,-10.3830,838.4887,-9.4421,832.2259
62.4000,-7.6340,1.0000,-7.6340,0.0000,45.6540,26.8878,0.0000,35.0000,-9.7288,840.1911,-8.6992,832.3471
62.5000,-8.7053,1.0000,-8.7053,0.0000,52.0609,29.3442,0.0000,35.0000,-8.3194,841.3486,-7.2288,832.5889
62.6000,-8.9055,1.0000,-8.9055,0.0000,53.2584,29.4599,0.0000,35.0000,-6.5223,841.6595,-5.4230,832.8887
62.7000,-8.1815,1.0000,-8.1815,0.0000,48.9287,29.4599,0.0000,35.0000,-4.8059,841.0427,-3.7541,833.1691
62.8000,-6.7236,1.0000,-6.7236,0.0000,40.2100,29.4599,0.0000,35.0000,-3.6179,839.6589,-2.6655,833.3539
62.9000,-4.9147,1.0000,-4.9147,0.0000,29.3918,29.4599,0.0000,35.0000,-3.2678,837.8691,-2.4368,833.3929
63.0000,-3.2270,1.0000,-3.2270,0.0000,19.2986,29.4599,0.0000,35.0000,-3.8470,836.1397,-3.1220,833.2762
63.1000,-2.0984,1.0000,-2.0984,0.0000,12.5492,29.4599,0.0000,35.0000,-5.2045,834.9218,-4.5374,833.0371
63.2000,-1.8209,1.0000,-1.8209,0.0000,10.8898,29.4599,0.0000,35.0000,-6.9863,834.5327,-6.3194,832.7394
63.3000,-2.4665,1.0000,-2.4665,0.0000,14.7507,29.4599,0.0000,35.0000,-8.7279,835.0740,-8.0064,832.4608
63.4000,-3.8683,1.0000,-3.8683,0.0000,23.1336,29.4599,0.0000,35.0000,-9.9753,836.4045,-9.1606,832.2718
63.5000,-5.6631,1.0000,-5.6631,0.0000,33.8676,29.4599,0.0000,35.0000,-10.4033,838.1774,-9.4800,832.2197
63.6000,-7.3837,1.0000,-7.3837,0.0000,44.1573,29.4599,0.0000,35.0000,-9.9002,839.9304,-8.8832,832.3171
63.7000,-8.5803,1.0000,-8.5803,0.0000,51.3133,29.4599,0.0000,35.0000,-8.5973,841.2065,-7.5109,832.5423
63.8000,-8.9385,1.0000,-8.9385,0.0000,53.4557,29.4599,0.0000,35.0000,-6.8342,841.6731,-5.7293,832.8376
63.9000,-8.3640,1.0000,-8.3640,0.0000,50.0200,29.4599,0.0000,35.0000,-5.0706,841.2084,-4.0130,833.1253
64.0000,-7.0076,1.0000,-7.0076,0.0000,41.9081,29.4599,0.0000,35.0000,-3.7662,839.9337,-2.7936,833.3321
64.1000,-5.2258,1.0000,-5.2258,0.0000,31.2521,29.4599,0.0000,35.0000,-3.2612,838.1812,-2.4101,833.3975
64.2000,-3.4841,1.0000,-3.4841,0.0000,20.8365,29.4599,0.0000,35.0000,-3.6871,836.4078,-2.9437,833.3065
64.3000,-2.2351,1.0000,-2.2351,0.0000,13.3669,29.4599,0.0000,35.0000,-4.9331,835.0760,-4.2606,833.0837
64.4000,-1.8020,1.0000,-1.8020,0.0000,10.7766,29.4599,0.0000,35.0000,-6.6741,834.5328,-6.0119,832.7905
64.5000,-2.2966,1.0000,-2.2966,0.0000,13.7344,29.4599,0.0000,35.0000,-8.4563,834.9199,-7.7458,832.5035
64.6000,-3.5913,1.0000,-3.5913,0.0000,21.4771,29.4599,0.0000,35.0000,-9.8151,836.1364,-9.0183,832.2950
64.7000,-5.3510,1.0000,-5.3510,0.0000,32.0013,0.0000,0.0000,35.0000,-10.3963,837.8652,-9.4911,832.2178
64.8000,-7.1179,1.0000,-7.1179,0.0000,42.5677,0.0000,0.0000,35.0000,-10.0482,839.6555,-9.0449,832.2907
64.9000,-8.4305,1.0000,-8.4305,0.0000,50.4174,0.0000,0.0000,35.0000,-8.8617,841.0405,-7.7888,832.4965
65.0000,-8.9440,1.0000,-8.9440,0.0000,53.4884,0.0000,0.0000,35.0000,-7.1461,841.6593,-6.0462,832.7848
65.1000,-8.5233,1.0000,-8.5233,0.0000,50.9727,0.0000,0.0000,35.0000,-5.3486,841.3505,-4.2778,833.0808
65.2000,-7.2791,1.0000,-7.2791,0.0000,43.5318,0.0000,0.0000,35.0000,-3.9379,840.1945,-2.9457,833.3062
65.3000,-5.5380,1.0000,-5.5380,0.0000,33.1194,0.0000,0.0000,35.0000,-3.2818,838.4928,-2.4103,833.3975
65.4000,-3.7558,1.0000,-3.7558,0.0000,22.4613,0.0000,0.0000,35.0000,-3.5513,836.6891,-2.7919,833.3324
65.5000,-2.3960,1.0000,-2.3960,0.0000,14.3292,0.0000,0.0000,35.0000,-4.6761,835.2535,-3.9967,833.1281
65.6000,-1.8102,1.0000,-1.8102,0.0000,10.8258,0.0000,0.0000,35.0000,-6.3631,834.5603,-5.7022,832.8420
65.7000,-2.1501,1.0000,-2.1501,0.0000,12.8584,0.0000,0.0000,35.0000,-8.1723,834.7903,-7.4738,832.5484
65.8000,-3.3281,1.0000,-3.3281,0.0000,19.9031,0.0000,0.0000,35.0000,-9.6322,835.8835,-8.8526,832.3221
65.9000,-5.0392,1.0000,-5.0392,0.0000,30.1366,0.0000,0.0000,35.0000,-10.3620,837.5549,-9.4753,832.2205
66.0000,-6.8388,1.0000,-6.8388,0.0000,40.8986,0.0000,0.0000,35.0000,-10.1717,839.3686,-9.1830,832.2681
66.1000,-8.2570,1.0000,-8.2570,0.0000,49.3802,0.0000,0.0000,35.0000,-9.1106,840.8520,-8.0451,832.4544
66.2000,-8.9219,1.0000,-8.9219,0.0000,53.3567,0.0000,0.0000,35.0000,-7.4556,841.6182,-6.3535,832.7338
66.3000,-8.6585,1.0000,-8.6585,0.0000,51.7811,0.0000,0.0000,35.0000,-5.6380,841.4675,-4.5553,833.0341
66.4000,-7.5358,1.0000,-7.5358,0.0000,45.0670,0.0000,0.0000,35.0000,-4.1318,840.4391,-3.1291,833.2750
66.5000,-5.8489,1.0000,-5.8489,0.0000,34.9786,0.0000,0.0000,35.0000,-3.3296,838.8012,-2.4373,833.3928
66.6000,-4.0397,1.0000,-4.0397,0.0000,24.1590,0.0000,0.0000,35.0000,-3.4405,836.9808,-2.6641,833.3542
66.7000,-2.5791,1.0000,-2.5791,0.0000,15.4240,0.0000,0.0000,35.0000,-4.4357,835.4525,-3.7449,833.1707
66.8000,-1.8454,1.0000,-1.8454,0.0000,11.0360,0.0000,0.0000,35.0000,-6.0556,834.6147,-5.3963,832.8932
66.9000,-2.0280,1.0000,-2.0280,0.0000,12.1285,0.0000,0.0000,35.0000,-7.8781,834.6858,-7.1902,832.5952
67.0000,-3.0804,1.0000,-3.0804,0.0000,18.4219,0.0000,0.0000,35.0000,-9.4278,835.6473,-8.6623,832.3531
67.1000,-4.7299,1.0000,-4.7299,0.0000,28.2867,0.0000,0.0000,35.0000,-10.3008,837.2486,-9.4327,832.2274
67.2000,-6.5486,1.0000,-6.5486,0.0000,39.1630,0.0000,0.0000,35.0000,-10.2696,839.0721,-9.2966,832.2496
67.3000,-8.0616,1.0000,-8.0616,0.0000,48.2117,0.0000,0.0000,35.0000,-9.3421,840.6425,-8.2854,832.4150
67.4000,-8.8729,1.0000,-8.8729,0.0000,53.0633,0.0000,0.0000,35.0000,-7.7603,841.5504,-6.6576,832.6833
67.5000,-8.7687,1.0000,-8.7687,0.0000,52.4404,0.0000,0.0000,35.0000,-5.9366,841.5590,-4.8434,832.9857
67.6000,-7.7762,1.0000,-7.7762,0.0000,46.5045,0.0000,0.0000,35.0000,-4.3463,840.6662,-3.3257,833.2417
67.7000,-6.1566,1.0000,-6.1566,0.0000,36.8186,0.0000,0.0000,35.0000,-3.4041,839.1046,-2.4910,833.3837
67.8000,-4.3341,1.0000,-4.3341,0.0000,25.9197,0.0000,0.0000,35.0000,-3.3556,837.2814,-2.5612,833.3717
67.9000,-2.7839,1.0000,-2.7839,0.0000,16.6487,0.9911,0.0000,35.0000,-4.2135,835.6721,-3.5123,833.2101
68.0000,-1.9077,1.0000,-1.9077,0.0000,11.4086,1.6369,0.0000,35.0000,-5.7542,834.6959,-5.0945,832.9436
68.1000,-1.9318,1.0000,-1.9318,0.0000,11.5532,2.1809,0.0000,35.0000,-7.5758,834.6077,-6.8972,832.6436
68.2000,-2.8503,1.0000,-2.8503,0.0000,17.0459,2.8932,0.0000,35.0000,-9.2036,835.4302,-8.4541,832.3873
68.3000,-4.4258,1.0000,-4.4258,0.0000,26.4681,1.1070,37.8069,35.0000,-10.2131,836.9490,-9.3635,832.2386
68.4000,-6.2494,1.0000,-6.2494,0.0000,37.3740,2.7329,42.0259,35.0000,-10.3412,838.7683,-9.3848,832.2352
68.5000,-7.8458,1.0000,-7.8458,0.0000,46.9208,4.8669,34.1911,35.0000,-9.5545,840.4136,-8.5080,832.3785
68.6000,-8.7969,1.0000,-8.7969,0.0000,52.6088,0.5183,0.0000,35.0000,-8.0580,841.4561,-6.9650,832.6324
68.7000,-8.8526,1.0000,-8.8526,0.0000,52.9420,3.1421,-4.3073,35.0000,-6.2419,841.6240,-5.1493,832.9344
68.8000,-7.9980,1.0000,-7.9980,0.0000,47.8314,5.6188,-24.3582,35.0000,-4.5798,840.8734,-3.5423,833.2050
68.9000,-6.4579,1.0000,-6.4579,0.0000,38.6207,7.7147,-38.2900,35.0000,-3.5048,839.4000,-2.5710,833.3701
69.0000,-4.6350,-1.0000,-4.6350,0.0000,27.7193,9.2962,-42.2658,29.5748,-3.2728,837.5875,-2.4743,833.3865
69.1000,-2.9216,-1.0000,-2.9216,0.0000,17.4724,10.3536,-38.3278,20.5327,-3.7500,835.8146,-3.1240,833.2758
69.2000,-1.4474,-1.0000,-1.4474,0.0000,8.6561,10.9482,-32.8386,11.4906,-4.6550,834.2117,-4.2117,833.0919
69.3000,-0.1514,-1.0000,-0.1514,0.0000,0.9052,11.1428,-29.3905,2.4486,-5.7560,832.7336,-5.5044,832.8751
69.4000,1.1049,-1.0000,1.1049,0.0000,-6.6077,10.9663,-29.3272,-6.5935,-6.8693,831.2646,-6.8339,832.6541
69.5000,2.4724,-1.0000,2.4724,0.0000,-14.7862,10.4033,-32.6812,-15.6356,-7.8147,829.6846,-8.0492,832.4537
69.6000,4.0622,-1.0000,4.0622,0.0000,-24.2935,9.3998,-38.1660,-24.6776,-8.3688,827.9333,-8.9564,832.3051
69.7000,5.8619,-1.0000,5.8619,0.0000,-35.0566,7.8881,-42.2869,-33.7197,-8.2541,826.1080,-9.2882,832.2510
69.8000,7.6089,-1.0000,7.6089,0.0000,-45.5039,5.8460,-38.7031,-35.0000,-7.2907,824.5594,-8.7710,832.3354
69.9000,8.8706,-1.0000,8.8706,0.0000,-53.0498,3.3654,-25.2499,-35.0000,-5.6884,823.6882,-7.4859,832.5464
70.0000,9.3203,-1.0000,9.3203,0.0000,-55.7390,0.6511,-5.2560,-35.0000,-3.8649,823.7217,-5.7603,832.8324
70.1000,8.8421,-1.0000,8.8421,0.0000,-52.8789,-2.0316,16.0857,-35.0000,-2.2956,824.6511,-4.0341,833.1218
70.2000,7.5598,-1.0000,7.5598,0.0000,-45.2106,-4.4256,33.2596,-35.0000,-1.3897,826.2339,-2.7740,833.3354
70.3000,5.8049,0.7692,5.8049,0.0000,-34.7157,-6.3486,41.8335,-33.1916,-1.3808,828.0582,-2.2846,833.4189
70.4000,4.0082,1.0000,4.0082,0.0000,-23.9705,-7.7378,40.6646,-24.1495,-2.1643,829.7154,-2.6343,833.3593
70.5000,2.4200,1.0000,2.4200,0.0000,-14.4726,-8.6321,35.3708,-15.1075,-3.4128,831.0660,-3.5433,833.2048
70.6000,1.0460,1.0000,1.0460,0.0000,-6.2557,-9.0982,30.8762,-6.0654,-4.8799,832.1805,-4.7509,833.0012
70.7000,-0.2262,1.0000,-0.2262,0.0000,1.3528,-9.1808,29.3285,2.9767,-6.4069,833.2131,-6.0657,832.7816
70.8000,-1.5466,1.0000,-1.5466,0.0000,9.2495,-8.8836,31.2787,12.0187,-7.8662,834.3376,-7.3347,832.5714
70.9000,-3.0488,1.0000,-3.0488,0.0000,18.2332,-8.1679,36.0563,21.0608,-9.0953,835.7054,-8.3848,832.3987
71.0000,-4.7834,1.0000,-4.7834,0.0000,28.6066,-6.9680,41.2282,30.1029,-9.8418,837.3791,-8.9764,832.3019
71.1000,-6.6003,1.0000,-6.6003,0.0000,39.4721,-5.2356,41.3403,35.0000,-9.7799,839.2022,-8.8043,832.3300
71.2000,-8.0966,1.0000,-8.0966,0.0000,48.4207,-3.0139,31.4264,35.0000,-8.8278,840.7577,-7.7696,832.4996
71.3000,-8.8809,1.0000,-8.8809,0.0000,53.1110,-0.4698,13.2762,35.0000,-7.2318,841.6403,-6.1295,832.7709
71.4000,-8.7467,1.0000,-8.7467,0.0000,52.3086,2.1451,-8.3725,35.0000,-5.4081,841.6201,-4.3174,833.0742
71.5000,-7.7293,1.0000,-7.7293,0.0000,46.2241,4.5606,-27.8195,35.0000,-3.8321,840.7022,-2.8068,833.3298
71.6000,-6.0960,1.0000,-6.0960,0.0000,36.4565,6.5589,-39.9531,35.0000,-2.9148,839.1259,-1.9991,833.4677
71.7000,-4.2674,-1.0000,-4.2674,0.0000,25.5206,8.0311,-42.0357,25.9579,-2.8115,837.2974,-2.0527,833.4585
71.8000,-2.5677,-1.0000,-2.5677,0.0000,15.3559,8.9831,-38.1688,16.9159,-3.3120,835.5286,-2.7451,833.3403
71.9000,-1.0622,-1.0000,-1.0622,0.0000,6.3524,9.4694,-33.9078,7.8738,-4.1554,833.8910,-3.7930,833.1625
72.0000,0.3300,-1.0000,0.3300,0.0000,-1.9732,9.5351,-31.9713,-1.1683,-5.1257,832.3237,-4.9850,832.9619
72.1000,1.7417,-1.0000,1.7417,0.0000,-10.4158,9.1904,-33.2005,-10.2103,-6.0346,830.7208,-6.1522,832.7672
72.2000,3.2974,-1.0000,3.2974,0.0000,-19.7198,8.4069,-37.0813,-19.2524,-6.6796,828.9977,-7.1198,832.6069
72.3000,5.0486,-1.0000,5.0486,0.0000,-30.1928,7.1301,-41.4501,-28.2944,-6.8132,827.1683,-7.6626,832.5173
72.4000,6.8674,-1.0000,6.8674,0.0000,-41.0697,5.3192,-41.4238,-35.0000,-6.1802,825.4564,-7.4931,832.5452
72.5000,8.3735,-1.0000,8.3735,0.0000,-50.0769,3.0173,-31.7053,-35.0000,-4.7906,824.2752,-6.4860,832.7117
72.6000,9.1778,-1.0000,9.1778,0.0000,-54.8866,0.3884,-13.7920,-35.0000,-2.9990,823.9340,-4.9256,832.9719
72.7000,9.0725,-1.0000,9.0725,0.0000,-54.2571,-2.3189,7.6743,-35.0000,-1.2725,824.5219,-3.1043,833.2792
72.8000,8.0854,-1.0000,8.0854,0.0000,-48.3538,-4.8359,27.1424,-35.0000,-0.0612,825.8853,-1.6129,833.5341
72.9000,6.4711,-1.0000,6.4711,0.0000,-38.6999,-6.9428,39.6108,-35.0000,0.3191,827.6689,-0.7855,833.6767
